HEALTH_AND_FITNESS VS SPORTS:	 statistic= 4.12377408144276;	 p_value= 3.76396562682678e-05;
HEALTH_AND_FITNESS VS TRAVEL_AND_LOCAL:	 statistic= 2.028759039725557;	 p_value= 0.042568730285931375;
HEALTH_AND_FITNESS VS WEATHER:	 statistic= 4.21329941494052;	 p_value= 2.55994533664795e-05;
HOUSE_AND_HOME VS LIBRARIES_AND_DEMO:	 statistic= 4.624169824276291;	 p_value= 3.7958709398198488e-06;
HOUSE_AND_HOME VS LIFESTYLE:	 statistic= -2.070958409032621;	 p_value= 0.0383794540979052;
HOUSE_AND_HOME VS MAPS_AND_NAVIGATION:	 statistic= -4.395431830555042;	 p_value= 1.1122909093354213e-05;
HOUSE_AND_HOME VS MEDICAL:	 statistic= 3.0121736560201753;	 p_value= 0.002597485831377109;
HOUSE_AND_HOME VS MUSIC_AND_AUDIO:	 statistic= -6.536855424846542;	 p_value= 6.569912916226677e-11;
HOUSE_AND_HOME VS NEWS_AND_MAGAZINES:	 statistic= -8.197027665365763;	 p_value= 2.7075250747779855e-16;
HOUSE_AND_HOME VS PARENTING:	 statistic= 3.0365963486622762;	 p_value= 0.002395816801884157;
HOUSE_AND_HOME VS PERSONALIZATION:	 statistic= -3.565265210400247;	 p_value= 0.00036467632307758316;
HOUSE_AND_HOME VS PRODUCTIVITY:	 statistic= -6.060923283551802;	 p_value= 1.3995512088578557e-09;
HOUSE_AND_HOME VS SHOPPING:	 statistic= -13.593292570665124;	 p_value= 1.0093517480652982e-41;
HOUSE_AND_HOME VS SOCIAL:	 statistic= -9.76693683264585;	 p_value= 1.9245342063345405e-22;
HOUSE_AND_HOME VS TOOLS:	 statistic= -6.733853663154816;	 p_value= 1.7250663588398353e-11;
HOUSE_AND_HOME VS TRAVEL_AND_LOCAL:	 statistic= -2.2446902239452076;	 p_value= 0.02480898298245615;
HOUSE_AND_HOME VS GAME:	 statistic= -7.649862270349158;	 p_value= 2.037142456602047e-14;
LIBRARIES_AND_DEMO VS LIFESTYLE:	 statistic= -5.024539636113364;	 p_value= 5.1165495523628e-07;
LIBRARIES_AND_DEMO VS MAPS_AND_NAVIGATION:	 statistic= -5.258838596534069;	 p_value= 1.4710026469482416e-07;
LIBRARIES_AND_DEMO VS MEDICAL:	 statistic= -2.601802770823753;	 p_value= 0.009282650676983974;
LIBRARIES_AND_DEMO VS MUSIC_AND_AUDIO:	 statistic= -7.451213996855316;	 p_value= 1.0237348609290245e-13;
LIBRARIES_AND_DEMO VS NEWS_AND_MAGAZINES:	 statistic= -8.12920086129615;	 p_value= 4.864369606223112e-16;
LIBRARIES_AND_DEMO VS PERSONALIZATION:	 statistic= -5.121291444215522;	 p_value= 3.0838570034828903e-07;
LIBRARIES_AND_DEMO VS PRODUCTIVITY:	 statistic= -6.0222903164826285;	 p_value= 1.7980758746568429e-09;
LIBRARIES_AND_DEMO VS SHOPPING:	 statistic= -13.24551092326932;	 p_value= 1.3479114097648465e-39;
LIBRARIES_AND_DEMO VS SOCIAL:	 statistic= -8.778912550406101;	 p_value= 1.9853377192192228e-18;
LIBRARIES_AND_DEMO VS SPORTS:	 statistic= -4.323338390360294;	 p_value= 1.5485975503859655e-05;
LIBRARIES_AND_DEMO VS TOOLS:	 statistic= -7.516748976452282;	 p_value= 6.119046201859087e-14;
LIBRARIES_AND_DEMO VS TRAVEL_AND_LOCAL:	 statistic= -4.531786715951123;	 p_value= 5.938618688538042e-06;
LIBRARIES_AND_DEMO VS VIDEO_PLAYERS:	 statistic= -2.8060733729713694;	 p_value= 0.005029809385202595;
LIBRARIES_AND_DEMO VS WEATHER:	 statistic= -2.8738423126233834;	 p_value= 0.004064016059808478;
LIBRARIES_AND_DEMO VS GAME:	 statistic= -8.444219607906785;	 p_value= 3.1199433244681105e-17;
LIFESTYLE VS MAPS_AND_NAVIGATION:	 statistic= -2.9500422501250627;	 p_value= 0.00318197781341096;
LIFESTYLE VS MEDICAL:	 statistic= 4.461678095603695;	 p_value= 8.185146048752518e-06;
LIFESTYLE VS MUSIC_AND_AUDIO:	 statistic= -4.197882006212916;	 p_value= 2.718614473389683e-05;
LIFESTYLE VS NEWS_AND_MAGAZINES:	 statistic= -6.376003919347171;	 p_value= 1.8892133138210306e-10;
LIFESTYLE VS PARENTING:	 statistic= 4.495164458999772;	 p_value= 6.994023731378826e-06;
LIFESTYLE VS PRODUCTIVITY:	 statistic= -4.71690006976899;	 p_value= 2.4288090944097006e-06;
LIFESTYLE VS SHOPPING:	 statistic= -9.839411211568327;	 p_value= 9.872501960336814e-23;
LIFESTYLE VS SOCIAL:	 statistic= -8.320772846791035;	 p_value= 9.887207725665352e-17;
LIFESTYLE VS TOOLS:	 statistic= -4.603132102455577;	 p_value= 4.2071007988088255e-06;
LIFESTYLE VS WEATHER:	 statistic= 2.2910754638114823;	 p_value= 0.021977300373397284;
LIFESTYLE VS GAME:	 statistic= -5.687355326322271;	 p_value= 1.2953422722831943e-08;
MAPS_AND_NAVIGATION VS MEDICAL:	 statistic= 5.9135706281565215;	 p_value= 3.407277359339011e-09;
MAPS_AND_NAVIGATION VS NEWS_AND_MAGAZINES:	 statistic= -3.072746978351554;	 p_value= 0.002125445244844288;
MAPS_AND_NAVIGATION VS PARENTING:	 statistic= 6.3841012878922445;	 p_value= 1.7619936150782865e-10;
MAPS_AND_NAVIGATION VS PHOTOGRAPHY:	 statistic= 2.449709800006353;	 p_value= 0.01431350633880396;
MAPS_AND_NAVIGATION VS PRODUCTIVITY:	 statistic= -2.271164582154412;	 p_value= 0.023156118929690533;
MAPS_AND_NAVIGATION VS SHOPPING:	 statistic= -4.237214200020338;	 p_value= 2.282012413255426e-05;
MAPS_AND_NAVIGATION VS SOCIAL:	 statistic= -6.091509757185041;	 p_value= 1.1541810478995526e-09;
MAPS_AND_NAVIGATION VS SPORTS:	 statistic= 3.8859890446881864;	 p_value= 0.00010232500131898;
MAPS_AND_NAVIGATION VS WEATHER:	 statistic= 3.567092611218511;	 p_value= 0.0003622694361016293;
MEDICAL VS MUSIC_AND_AUDIO:	 statistic= -8.528793473157899;	 p_value= 1.6538828833605837e-17;
MEDICAL VS NEWS_AND_MAGAZINES:	 statistic= -9.9012056617737;	 p_value= 4.9125179953690883e-23;
MEDICAL VS PERSONALIZATION:	 statistic= -5.362984804848691;	 p_value= 8.301538794459528e-08;
MEDICAL VS PRODUCTIVITY:	 statistic= -7.328888086430941;	 p_value= 2.469105398592982e-13;
MEDICAL VS SHOPPING:	 statistic= -16.249607004983133;	 p_value= 9.88533616796512e-59;
MEDICAL VS SOCIAL:	 statistic= -11.190309390412853;	 p_value= 6.245686286216042e-29;
MEDICAL VS SPORTS:	 statistic= -3.114681908359204;	 p_value= 0.001844504439678862;
MEDICAL VS TOOLS:	 statistic= -8.689789387679927;	 p_value= 4.033852136363405e-18;
MEDICAL VS TRAVEL_AND_LOCAL:	 statistic= -4.200294047653018;	 p_value= 2.685212995426133e-05;
MEDICAL VS VIDEO_PLAYERS:	 statistic= -2.228282219537319;	 p_value= 0.02588222397079431;
MEDICAL VS GAME:	 statistic= -9.82014796637956;	 p_value= 9.527176049029305e-23;
MUSIC_AND_AUDIO VS PARENTING:	 statistic= 8.081461567169688;	 p_value= 6.92832228790051e-16;
MUSIC_AND_AUDIO VS PHOTOGRAPHY:	 statistic= 3.6492053683852275;	 p_value= 0.0002662397037192482;
MUSIC_AND_AUDIO VS SHOPPING:	 statistic= -3.5470841443421843;	 p_value= 0.00039345439920539406;
MUSIC_AND_AUDIO VS SOCIAL:	 statistic= -3.6700701850515216;	 p_value= 0.00024485257868714084;
MUSIC_AND_AUDIO VS SPORTS:	 statistic= 5.568261851259907;	 p_value= 2.640751747759001e-08;
MUSIC_AND_AUDIO VS TRAVEL_AND_LOCAL:	 statistic= 2.571792562097939;	 p_value= 0.010147850188666672;
MUSIC_AND_AUDIO VS VIDEO_PLAYERS:	 statistic= 2.4203384282358216;	 p_value= 0.01555457996277733;
MUSIC_AND_AUDIO VS WEATHER:	 statistic= 5.427796604305843;	 p_value= 5.9043874976833046e-08;
NEWS_AND_MAGAZINES VS PARENTING:	 statistic= 10.304096606946137;	 p_value= 8.12625591383055e-25;
NEWS_AND_MAGAZINES VS PERSONALIZATION:	 statistic= 4.24208699516381;	 p_value= 2.2340394939311228e-05;
NEWS_AND_MAGAZINES VS PHOTOGRAPHY:	 statistic= 4.182270091975617;	 p_value= 2.9283327929911725e-05;
NEWS_AND_MAGAZINES VS SOCIAL:	 statistic= -2.951307363769545;	 p_value= 0.003174860740099128;
NEWS_AND_MAGAZINES VS SPORTS:	 statistic= 7.4071137470741135;	 p_value= 1.3815288805429302e-13;
NEWS_AND_MAGAZINES VS TOOLS:	 statistic= 2.004656033169566;	 p_value= 0.04503204639258568;
NEWS_AND_MAGAZINES VS TRAVEL_AND_LOCAL:	 statistic= 3.6224980368572544;	 p_value= 0.00029405798117725703;
NEWS_AND_MAGAZINES VS VIDEO_PLAYERS:	 statistic= 2.987202252813904;	 p_value= 0.002828363949452308;
NEWS_AND_MAGAZINES VS WEATHER:	 statistic= 6.330623114333471;	 p_value= 2.567409675911652e-10;
NEWS_AND_MAGAZINES VS GAME:	 statistic= 3.6900204517125204;	 p_value= 0.00022441339026522524;
PARENTING VS PERSONALIZATION:	 statistic= -5.584148688855671;	 p_value= 2.3835469705842744e-08;
PARENTING VS PRODUCTIVITY:	 statistic= -7.646460022181027;	 p_value= 2.202828926922852e-14;
PARENTING VS SHOPPING:	 statistic= -15.146221606160998;	 p_value= 2.1395953621700626e-51;
PARENTING VS SOCIAL:	 statistic= -11.883966055171246;	 p_value= 2.0439338635003403e-32;
PARENTING VS SPORTS:	 statistic= -3.174438785497421;	 p_value= 0.0015037056191582803;
PARENTING VS TOOLS:	 statistic= -8.745445754766132;	 p_value= 2.4455041806514736e-18;
PARENTING VS TRAVEL_AND_LOCAL:	 statistic= -3.727697634656788;	 p_value= 0.00019402435760903293;
PARENTING VS GAME:	 statistic= -10.853784595695286;	 p_value= 2.006385318207297e-27;
PERSONALIZATION VS PHOTOGRAPHY:	 statistic= 2.212274151053727;	 p_value= 0.026976462972463002;
PERSONALIZATION VS PRODUCTIVITY:	 statistic= -3.137712260425916;	 p_value= 0.0017085317717382331;
PERSONALIZATION VS SHOPPING:	 statistic= -6.133834061425752;	 p_value= 8.977890273184293e-10;
PERSONALIZATION VS SOCIAL:	 statistic= -6.574877329782518;	 p_value= 5.141463457941751e-11;
PERSONALIZATION VS SPORTS:	 statistic= 2.9906746999958798;	 p_value= 0.002788668062759289;
PERSONALIZATION VS TOOLS:	 statistic= -2.3219836517033143;	 p_value= 0.020253140989534218;
PERSONALIZATION VS WEATHER:	 statistic= 3.116792334065838;	 p_value= 0.0018333062441204732;
PERSONALIZATION VS GAME:	 statistic= -3.2528448261452874;	 p_value= 0.0011431074745111916;
PHOTOGRAPHY VS PRODUCTIVITY:	 statistic= -3.0935609480059094;	 p_value= 0.001990868739490044;
PHOTOGRAPHY VS SHOPPING:	 statistic= -7.047765390904142;	 p_value= 2.149537615167235e-12;
PHOTOGRAPHY VS SOCIAL:	 statistic= -4.738068351853768;	 p_value= 2.222812210006769e-06;
PHOTOGRAPHY VS TOOLS:	 statistic= -3.669201992593474;	 p_value= 0.0002454279356993473;
PHOTOGRAPHY VS GAME:	 statistic= -4.071814480837979;	 p_value= 4.6703798271367055e-05;
PRODUCTIVITY VS SOCIAL:	 statistic= -2.2735260329148663;	 p_value= 0.02303458601325229;
PRODUCTIVITY VS SPORTS:	 statistic= 5.479990924418844;	 p_value= 4.3595248406413456e-08;
PRODUCTIVITY VS TRAVEL_AND_LOCAL:	 statistic= 2.6698472512878877;	 p_value= 0.007615105698242638;
PRODUCTIVITY VS VIDEO_PLAYERS:	 statistic= 2.203582590730191;	 p_value= 0.027617126009822354;
PRODUCTIVITY VS WEATHER:	 statistic= 4.68022163675218;	 p_value= 2.9222773517404737e-06;
PRODUCTIVITY VS GAME:	 statistic= 2.7215377730225727;	 p_value= 0.006499617375596583;
SHOPPING VS SPORTS:	 statistic= 11.831935914027447;	 p_value= 4.507728345711172e-32;
SHOPPING VS TOOLS:	 statistic= 3.7646386321534537;	 p_value= 0.00016830691384229495;
SHOPPING VS TRAVEL_AND_LOCAL:	 statistic= 6.451641751572741;	 p_value= 1.229420133492837e-10;
SHOPPING VS VIDEO_PLAYERS:	 statistic= 5.3922303279078125;	 p_value= 7.45863718904221e-08;
SHOPPING VS WEATHER:	 statistic= 10.810998443970725;	 p_value= 5.255215296582258e-27;
SHOPPING VS GAME:	 statistic= 5.051436464622996;	 p_value= 4.3968441708614935e-07;
SOCIAL VS SPORTS:	 statistic= 9.033480929353567;	 p_value= 1.9644000551463295e-19;
SOCIAL VS TOOLS:	 statistic= 4.536657518082118;	 p_value= 5.809305251861356e-06;
SOCIAL VS TRAVEL_AND_LOCAL:	 statistic= 4.705754483941309;	 p_value= 2.596553619184073e-06;
SOCIAL VS VIDEO_PLAYERS:	 statistic= 3.631075420640973;	 p_value= 0.0002857533681494777;
SOCIAL VS WEATHER:	 statistic= 7.291648174964393;	 p_value= 3.3925852247192114e-13;
SOCIAL VS GAME:	 statistic= 9.812454173269735;	 p_value= 1.0315914104840738e-22;
SPORTS VS TOOLS:	 statistic= -5.886567997969135;	 p_value= 4.052418716549596e-09;
SPORTS VS GAME:	 statistic= -6.925883491182561;	 p_value= 4.369717719202616e-12;
TOOLS VS TRAVEL_AND_LOCAL:	 statistic= 2.627974175599565;	 p_value= 0.008609832866758546;
TOOLS VS VIDEO_PLAYERS:	 statistic= 2.399571872278814;	 p_value= 0.016447854219721295;
TOOLS VS WEATHER:	 statistic= 5.447110649327417;	 p_value= 5.2625441153231e-08;
TRAVEL_AND_LOCAL VS WEATHER:	 statistic= 2.3810054117561483;	 p_value= 0.01729422005481573;
TRAVEL_AND_LOCAL VS GAME:	 statistic= -2.886127572292573;	 p_value= 0.003901421308291644;
VIDEO_PLAYERS VS GAME:	 statistic= -2.5786868533019938;	 p_value= 0.009919873758629773;
WEATHER VS GAME:	 statistic= -6.011513574317813;	 p_value= 1.8474346718084648e-09;
